idiom_word,idiom_meaning,sentence,i_label,s_label,reason
করদানি করা,অত্যাচার করা,দুর্বল প্রতিবেশীর উপর করদানি করা অত্যন্ত গর্হিত কাজ,1,1,উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
করদানি করা,অত্যাচার করা,পুলিশ বাহিনী কিছুক্ষেত্রে সাধারণ নাগরিকদের উপর করদানি করে বলে অভিযোগ উঠেছে,1,1,উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
করদানি করা,অত্যাচার করা,নবনির্মিত সেতু দিয়ে দৈনিক অসংখ্য যানবাহন খুব ধীরে ধীরে করদানি করে,1,0,"উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা', কিন্তু এটি 'খুব ধীরে বা ধীরে ধীরে চলাচল করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
করদানি করা,অত্যাচার করা,অরুণিমা প্রাতঃকালে বাগানে গিয়ে অতি যত্নে গাছগুলোর পাতায় করদানি করল,1,0,"উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা', কিন্তু এটি 'গাছের যত্ন নেওয়া বা পরিচর্যা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
করদানি করা,অত্যাচার করা,আগামীকালের উৎসবে সবাই মিলে নতুন পোষাক পরিধান করে করদানি করার সিদ্ধান্ত নেওয়া হলো,1,0,"উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা', কিন্তু এটি 'সাজগোজ করা বা উৎসব পালন করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
করদানি করা,অত্যাচার করা,রোজ সন্ধ্যায় সুশীলবাবু তাঁর ঘরে কাঠের আসবাবপত্রের উপর করদানি করে পালিশ করেন,1,0,"উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা', কিন্তু এটি 'পরিষ্কার করা বা পালিশ করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
করদানি করা,অত্যাচার করা,রাহুল দ্রুতগতিতে চলন্ত সাইকেলের ব্রেক চেপে করদানি করতে চাইল,1,0,"উক্ত 'করদানি করা' বাগধারাটির অর্থ হলো 'অত্যাচার করা', কিন্তু এটি 'কোনো কিছু নিয়ন্ত্রণ করা বা থামানো' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
কারিকুরি,অসাধু কৌশল,নির্বাচনে জিততে একদল লোক প্রচুর কারিকুরি করেছিল,1,1,উক্ত 'কারিকুরি' বাগধারাটির অর্থ হলো 'অসাধু কৌশল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
কারিকুরি,অসাধু কৌশল,কারিকুরি করে নম্বর বাড়ানো রিতুল এর নিত্যদিনের অভ্যাস হয়ে দাঁড়িয়েছে,1,1,উক্ত 'কারিকুরি' বাগধারাটির অর্থ হলো 'অসাধু কৌশল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
কারিকুরি,অসাধু কৌশল,অমিত সেই প্রবঞ্চক ব্যবসায়ীর সমস্ত কারিকুরি ধরে ফেলেছে,1,1,উক্ত 'কারিকুরি' বাগধারাটির অর্থ হলো 'অসাধু কৌশল' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
